"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.2165,5.2652e-06,1.5389e+06,0,2.5378e-05,2.5393,477.25,0.85137,0,96.328,28682,-2.3642e+06,0,0,0,464.26,0.00041692,0,,0,9,0,0
1.2151,5.2588e-06,1.537e+06,0,2.5376e-05,2.5395,476.71,1.6672,0,96.001,28645,-2.3643e+06,0,0,0,464.2,0.00041548,0,,0.016,9,0.016,0
1.2139,5.2532e-06,1.5352e+06,0,2.5374e-05,2.5397,476.23,2.4896,0,95.648,28612,-2.3644e+06,0,0,0,464.14,0.00041393,0,,0.032,9,0.032,0
1.2126,5.2476e-06,1.5336e+06,0,2.5373e-05,2.5402,475.82,3.2593,0,95.417,28582,-2.3645e+06,0,0,0,464.1,0.00041291,0,,0.048,9,0.048,0
1.2114,5.2422e-06,1.532e+06,0,2.5372e-05,2.5406,475.41,4.0257,0,95.193,28551,-2.3646e+06,0,0,0,464.07,0.00041193,0,,0.064,9,0.064,0
1.2099,5.2352e-06,1.5299e+06,0,2.537e-05,2.5412,474.88,4.8085,0,95.008,28513,-2.3647e+06,0,0,0,464.03,0.00041111,0,,0.08,9,0.08,0
1.2093,5.2323e-06,1.5291e+06,0,2.5369e-05,2.5416,474.71,5.549,0,94.827,28498,-2.3648e+06,0,0,0,464.01,0.0004103,0,,0.096,9,0.096,0
1.2089,5.2304e-06,1.5287e+06,0,2.5369e-05,2.542,474.63,6.3031,0,94.664,28488,-2.3648e+06,0,0,0,464,0.00040956,0,,0.112,9,0.112,0
1.2086,5.2284e-06,1.5282e+06,0,2.5368e-05,2.5424,474.55,7.0662,0,94.499,28479,-2.3648e+06,0,0,0,463.99,0.00040882,0,,0.128,9,0.128,0
1.2081,5.2262e-06,1.5276e+06,0,2.5368e-05,2.5428,474.42,7.8722,0,94.331,28468,-2.3648e+06,0,0,0,463.98,0.00040807,0,,0.144,9,0.144,0
1.2077,5.2241e-06,1.5271e+06,0,2.5368e-05,2.5431,474.31,8.6553,0,94.177,28458,-2.3649e+06,0,0,0,463.97,0.00040738,0,,0.16,9,0.16,0
1.2073,5.2219e-06,1.5266e+06,0,2.5367e-05,2.5435,474.18,9.4533,0,94.019,28447,-2.3649e+06,0,0,0,463.96,0.00040667,0,,0.176,9,0.176,0
1.2068,5.2195e-06,1.526e+06,0,2.5367e-05,2.5437,474.02,10.292,0,93.852,28436,-2.3649e+06,0,0,0,463.95,0.00040592,0,,0.192,9,0.192,0
1.2063,5.2171e-06,1.5254e+06,0,2.5367e-05,2.544,473.87,11.115,0,93.684,28424,-2.365e+06,0,0,0,463.95,0.00040517,0,,0.208,9,0.208,0
1.2059,5.2149e-06,1.5248e+06,0,2.5366e-05,2.5443,473.72,11.954,0,93.515,28413,-2.365e+06,0,0,0,463.94,0.00040441,0,,0.224,9,0.224,0
1.2055,5.2129e-06,1.5243e+06,0,2.5366e-05,2.5445,473.59,12.809,0,93.351,28404,-2.365e+06,0,0,0,463.93,0.00040367,0,,0.24,9,0.24,0
1.2052,5.2111e-06,1.5239e+06,0,2.5366e-05,2.5448,473.48,13.665,0,93.181,28396,-2.3651e+06,0,0,0,463.92,0.00040291,0,,0.256,9,0.256,0
1.2048,5.2093e-06,1.5234e+06,0,2.5366e-05,2.545,473.36,14.514,0,93.014,28387,-2.3651e+06,0,0,0,463.92,0.00040217,0,,0.272,9,0.272,0
1.2045,5.2076e-06,1.523e+06,0,2.5365e-05,2.5452,473.25,15.361,0,92.847,28379,-2.3651e+06,0,0,0,463.91,0.00040143,0,,0.288,9,0.288,0
1.2042,5.2059e-06,1.5226e+06,0,2.5365e-05,2.5455,473.14,16.212,0,92.677,28372,-2.3651e+06,0,0,0,463.9,0.00040066,0,,0.304,9,0.304,0
1.2039,5.2044e-06,1.5223e+06,0,2.5365e-05,2.5457,473.04,17.078,0,92.509,28365,-2.3652e+06,0,0,0,463.89,0.00039991,0,,0.32,9,0.32,0
1.2036,5.2028e-06,1.5219e+06,0,2.5365e-05,2.5459,472.93,17.94,0,92.341,28357,-2.3652e+06,0,0,0,463.89,0.00039915,0,,0.336,9,0.336,0
1.2033,5.2012e-06,1.5215e+06,0,2.5364e-05,2.5461,472.82,18.798,0,92.175,28350,-2.3652e+06,0,0,0,463.88,0.00039841,0,,0.352,9,0.352,0
1.203,5.1995e-06,1.5212e+06,0,2.5364e-05,2.5463,472.7,19.657,0,92.014,28343,-2.3652e+06,0,0,0,463.88,0.00039769,0,,0.368,9,0.368,0
1.2027,5.1979e-06,1.5208e+06,0,2.5364e-05,2.5465,472.58,20.53,0,91.858,28336,-2.3653e+06,0,0,0,463.87,0.00039699,0,,0.384,9,0.384,0
1.2024,5.1962e-06,1.5204e+06,0,2.5364e-05,2.5467,472.44,21.396,0,91.695,28328,-2.3653e+06,0,0,0,463.87,0.00039625,0,,0.4,9,0.4,0
1.2021,5.1945e-06,1.52e+06,0,2.5364e-05,2.5468,472.31,22.259,0,91.53,28320,-2.3653e+06,0,0,0,463.86,0.00039552,0,,0.416,9,0.416,0
1.2018,5.1928e-06,1.5196e+06,0,2.5363e-05,2.547,472.17,23.128,0,91.358,28312,-2.3653e+06,0,0,0,463.86,0.00039475,0,,0.432,9,0.432,0
1.2014,5.1911e-06,1.5191e+06,0,2.5363e-05,2.5471,472.02,23.995,0,91.194,28305,-2.3653e+06,0,0,0,463.85,0.00039402,0,,0.448,9,0.448,0
1.2011,5.1893e-06,1.5187e+06,0,2.5363e-05,2.5473,471.87,24.86,0,91.054,28296,-2.3654e+06,0,0,0,463.85,0.0003934,0,,0.464,9,0.464,0
1.2007,5.1875e-06,1.5182e+06,0,2.5363e-05,2.5474,471.7,25.727,0,90.912,28287,-2.3654e+06,0,0,0,463.85,0.00039277,0,,0.48,9,0.48,0
1.2003,5.1855e-06,1.5177e+06,0,2.5363e-05,2.5476,471.53,26.59,0,90.768,28278,-2.3654e+06,0,0,0,463.84,0.00039212,0,,0.496,9,0.496,0
1.1999,5.1836e-06,1.5172e+06,0,2.5363e-05,2.5477,471.35,27.451,0,90.636,28268,-2.3655e+06,0,0,0,463.84,0.00039154,0,,0.512,9,0.512,0
1.1995,5.1815e-06,1.5167e+06,0,2.5363e-05,2.5479,471.16,28.311,0,90.505,28258,-2.3655e+06,0,0,0,463.84,0.00039095,0,,0.528,9,0.528,0
1.1991,5.1793e-06,1.5161e+06,0,2.5362e-05,2.548,470.96,29.17,0,90.373,28248,-2.3655e+06,0,0,0,463.83,0.00039036,0,,0.544,9,0.544,0
1.1986,5.1771e-06,1.5156e+06,0,2.5362e-05,2.5482,470.75,30.027,0,90.276,28237,-2.3656e+06,0,0,0,463.83,0.00038992,0,,0.56,9,0.56,0
1.1981,5.1747e-06,1.515e+06,0,2.5362e-05,2.5483,470.53,30.878,0,90.205,28226,-2.3656e+06,0,0,0,463.82,0.00038959,0,,0.576,9,0.576,0
1.1976,5.1721e-06,1.5143e+06,0,2.5362e-05,2.5485,470.3,31.731,0,90.15,28213,-2.3656e+06,0,0,0,463.82,0.00038932,0,,0.592,9,0.592,0
1.1971,5.1695e-06,1.5136e+06,0,2.5362e-05,2.5486,470.06,32.579,0,90.088,28201,-2.3657e+06,0,0,0,463.82,0.00038903,0,,0.608,9,0.608,0
1.1965,5.1667e-06,1.5129e+06,0,2.5362e-05,2.5488,469.81,33.423,0,90.03,28187,-2.3657e+06,0,0,0,463.81,0.00038876,0,,0.624,9,0.624,0
1.1959,5.1639e-06,1.5122e+06,0,2.5361e-05,2.5489,469.54,34.264,0,89.956,28173,-2.3657e+06,0,0,0,463.81,0.00038841,0,,0.64,9,0.64,0
1.1953,5.161e-06,1.5114e+06,0,2.5361e-05,2.5491,469.27,35.102,0,89.868,28158,-2.3658e+06,0,0,0,463.8,0.00038802,0,,0.656,9,0.656,0
1.1947,5.1579e-06,1.5106e+06,0,2.5361e-05,2.5493,468.99,35.938,0,89.803,28143,-2.3658e+06,0,0,0,463.8,0.00038771,0,,0.672,9,0.672,0
1.194,5.1547e-06,1.5097e+06,0,2.5361e-05,2.5495,468.7,36.771,0,89.725,28127,-2.3659e+06,0,0,0,463.79,0.00038736,0,,0.688,9,0.688,0
1.1933,5.1515e-06,1.5089e+06,0,2.5361e-05,2.5497,468.39,37.6,0,89.6,28111,-2.3659e+06,0,0,0,463.79,0.0003868,0,,0.704,9,0.704,0
1.1926,5.1482e-06,1.508e+06,0,2.536e-05,2.5499,468.08,38.427,0,89.524,28094,-2.366e+06,0,0,0,463.78,0.00038645,0,,0.72,9,0.72,0
1.1919,5.1447e-06,1.507e+06,0,2.536e-05,2.5501,467.76,39.251,0,89.451,28076,-2.366e+06,0,0,0,463.77,0.00038611,0,,0.736,9,0.736,0
1.1911,5.1412e-06,1.506e+06,0,2.536e-05,2.5504,467.43,40.071,0,89.355,28058,-2.3661e+06,0,0,0,463.77,0.00038568,0,,0.752,9,0.752,0
1.1903,5.1376e-06,1.5051e+06,0,2.536e-05,2.5506,467.09,40.89,0,89.269,28039,-2.3662e+06,0,0,0,463.76,0.00038529,0,,0.768,9,0.768,0
1.1895,5.1339e-06,1.504e+06,0,2.536e-05,2.5508,466.75,41.705,0,89.181,28020,-2.3662e+06,0,0,0,463.76,0.0003849,0,,0.784,9,0.784,0
1.1887,5.1302e-06,1.503e+06,0,2.5359e-05,2.5511,466.39,42.519,0,89.102,28000,-2.3663e+06,0,0,0,463.75,0.00038455,0,,0.8,9,0.8,0
1.1879,5.1264e-06,1.5019e+06,0,2.5359e-05,2.5513,466.03,43.33,0,89.028,27980,-2.3663e+06,0,0,0,463.74,0.00038421,0,,0.816,9,0.816,0
1.187,5.1224e-06,1.5008e+06,0,2.5359e-05,2.5516,465.66,44.137,0,88.96,27960,-2.3664e+06,0,0,0,463.74,0.0003839,0,,0.832,9,0.832,0
1.1861,5.1184e-06,1.4997e+06,0,2.5359e-05,2.5519,465.29,44.944,0,88.894,27939,-2.3665e+06,0,0,0,463.73,0.0003836,0,,0.848,9,0.848,0
1.1852,5.1144e-06,1.4986e+06,0,2.5358e-05,2.5521,464.9,45.748,0,88.832,27918,-2.3665e+06,0,0,0,463.73,0.00038332,0,,0.864,9,0.864,0
1.1843,5.1103e-06,1.4975e+06,0,2.5358e-05,2.5524,464.51,46.549,0,88.761,27896,-2.3666e+06,0,0,0,463.72,0.00038301,0,,0.88,9,0.88,0
1.1834,5.1062e-06,1.4963e+06,0,2.5358e-05,2.5527,464.11,47.349,0,88.706,27874,-2.3667e+06,0,0,0,463.71,0.00038276,0,,0.896,9,0.896,0
1.1824,5.102e-06,1.4951e+06,0,2.5358e-05,2.553,463.71,48.146,0,88.634,27851,-2.3667e+06,0,0,0,463.7,0.00038244,0,,0.912,9,0.912,0
1.1815,5.0977e-06,1.4939e+06,0,2.5357e-05,2.5533,463.3,48.941,0,88.563,27828,-2.3668e+06,0,0,0,463.7,0.00038212,0,,0.928,9,0.928,0
1.1805,5.0934e-06,1.4926e+06,0,2.5357e-05,2.5536,462.88,49.733,0,88.491,27805,-2.3669e+06,0,0,0,463.69,0.0003818,0,,0.944,9,0.944,0
1.1795,5.0891e-06,1.4914e+06,0,2.5357e-05,2.5539,462.45,50.525,0,88.407,27781,-2.367e+06,0,0,0,463.68,0.00038144,0,,0.96,9,0.96,0
1.1785,5.0847e-06,1.4901e+06,0,2.5357e-05,2.5542,462.02,51.314,0,88.322,27757,-2.367e+06,0,0,0,463.68,0.00038107,0,,0.976,9,0.976,0
1.1775,5.0803e-06,1.4888e+06,0,2.5356e-05,2.5545,461.58,52.102,0,88.231,27733,-2.3671e+06,0,0,0,463.67,0.00038068,0,,0.992,9,0.992,0
1.1764,5.0758e-06,1.4875e+06,0,2.5356e-05,2.5548,461.14,52.887,0,88.128,27708,-2.3672e+06,0,0,0,463.66,0.00038024,0,,1.008,9,1.008,0
1.1754,5.0712e-06,1.4861e+06,0,2.5356e-05,2.5552,460.69,53.671,0,88.025,27683,-2.3673e+06,0,0,0,463.65,0.00037979,0,,1.024,9,1.024,0
1.1743,5.0666e-06,1.4848e+06,0,2.5355e-05,2.5555,460.24,54.452,0,87.907,27658,-2.3673e+06,0,0,0,463.64,0.00037928,0,,1.04,9,1.04,0
1.1732,5.0619e-06,1.4834e+06,0,2.5355e-05,2.5558,459.78,55.231,0,87.795,27632,-2.3674e+06,0,0,0,463.64,0.00037879,0,,1.056,9,1.056,0
1.1722,5.0572e-06,1.4821e+06,0,2.5355e-05,2.5562,459.32,56.008,0,87.709,27606,-2.3675e+06,0,0,0,463.63,0.00037841,0,,1.072,9,1.072,0
1.1711,5.0522e-06,1.4807e+06,0,2.5354e-05,2.5565,458.85,56.783,0,87.657,27580,-2.3676e+06,0,0,0,463.62,0.00037817,0,,1.088,9,1.088,0
1.17,5.0472e-06,1.4793e+06,0,2.5354e-05,2.5569,458.38,57.558,0,87.615,27554,-2.3676e+06,0,0,0,463.61,0.00037797,0,,1.104,9,1.104,0
1.1688,5.0421e-06,1.4779e+06,0,2.5354e-05,2.5573,457.9,58.331,0,87.557,27527,-2.3677e+06,0,0,0,463.6,0.0003777,0,,1.12,9,1.12,0
1.1677,5.0371e-06,1.4765e+06,0,2.5353e-05,2.5576,457.43,59.104,0,87.502,27501,-2.3678e+06,0,0,0,463.59,0.00037744,0,,1.136,9,1.136,0
1.1666,5.0319e-06,1.4751e+06,0,2.5353e-05,2.558,456.94,59.875,0,87.448,27474,-2.3679e+06,0,0,0,463.59,0.00037719,0,,1.152,9,1.152,0
1.1655,5.0268e-06,1.4736e+06,0,2.5353e-05,2.5584,456.46,60.647,0,87.378,27447,-2.368e+06,0,0,0,463.58,0.00037686,0,,1.168,9,1.168,0
1.1643,5.0217e-06,1.4722e+06,0,2.5352e-05,2.5587,455.96,61.415,0,87.31,27420,-2.3681e+06,0,0,0,463.57,0.00037656,0,,1.184,9,1.184,0
1.1632,5.0165e-06,1.4707e+06,0,2.5352e-05,2.5591,455.47,62.181,0,87.236,27392,-2.3681e+06,0,0,0,463.56,0.00037623,0,,1.2,9,1.2,0
1.162,5.0113e-06,1.4692e+06,0,2.5352e-05,2.5595,454.96,62.946,0,87.187,27364,-2.3682e+06,0,0,0,463.55,0.000376,0,,1.216,9,1.216,0
1.1608,5.0061e-06,1.4677e+06,0,2.5351e-05,2.5599,454.45,63.708,0,87.138,27336,-2.3683e+06,0,0,0,463.54,0.00037578,0,,1.232,9,1.232,0
1.1596,5.0008e-06,1.4662e+06,0,2.5351e-05,2.5603,453.94,64.468,0,87.083,27308,-2.3684e+06,0,0,0,463.53,0.00037554,0,,1.248,9,1.248,0
1.1584,4.9954e-06,1.4647e+06,0,2.5351e-05,2.5607,453.42,65.225,0,87.029,27279,-2.3685e+06,0,0,0,463.52,0.00037529,0,,1.264,9,1.264,0
1.1572,4.9901e-06,1.4632e+06,0,2.535e-05,2.5611,452.9,65.98,0,86.978,27250,-2.3686e+06,0,0,0,463.51,0.00037507,0,,1.28,9,1.28,0
1.156,4.9847e-06,1.4616e+06,0,2.535e-05,2.5615,452.37,66.734,0,86.933,27221,-2.3687e+06,0,0,0,463.5,0.00037485,0,,1.296,9,1.296,0
1.1548,4.9792e-06,1.4601e+06,0,2.535e-05,2.5619,451.84,67.485,0,86.889,27192,-2.3688e+06,0,0,0,463.49,0.00037466,0,,1.312,9,1.312,0
1.1535,4.9737e-06,1.4585e+06,0,2.5349e-05,2.5623,451.3,68.234,0,86.843,27162,-2.3688e+06,0,0,0,463.48,0.00037445,0,,1.328,9,1.328,0
1.1523,4.9682e-06,1.4569e+06,0,2.5349e-05,2.5627,450.76,68.982,0,86.793,27132,-2.3689e+06,0,0,0,463.47,0.00037423,0,,1.344,9,1.344,0
1.151,4.9627e-06,1.4553e+06,0,2.5349e-05,2.5631,450.21,69.727,0,86.741,27102,-2.369e+06,0,0,0,463.46,0.000374,0,,1.36,9,1.36,0
1.1497,4.9571e-06,1.4537e+06,0,2.5348e-05,2.5635,449.65,70.471,0,86.694,27071,-2.3691e+06,0,0,0,463.45,0.00037379,0,,1.376,9,1.376,0
1.1484,4.9515e-06,1.452e+06,0,2.5348e-05,2.564,449.09,71.21,0,86.654,27040,-2.3692e+06,0,0,0,463.44,0.00037362,0,,1.392,9,1.392,0
1.1471,4.9456e-06,1.4503e+06,0,2.5347e-05,2.5644,448.52,71.95,0,86.624,27008,-2.3693e+06,0,0,0,463.43,0.00037349,0,,1.408,9,1.408,0
1.1457,4.9399e-06,1.4486e+06,0,2.5347e-05,2.5649,447.94,72.685,0,86.602,26976,-2.3694e+06,0,0,0,463.42,0.00037339,0,,1.424,9,1.424,0
1.1444,4.9341e-06,1.4469e+06,0,2.5346e-05,2.5654,447.36,73.422,0,86.584,26944,-2.3695e+06,0,0,0,463.4,0.00037331,0,,1.44,9,1.44,0
1.1429,4.9278e-06,1.4451e+06,0,2.5345e-05,2.5659,446.75,74.157,0,86.571,26909,-2.3696e+06,0,0,0,463.38,0.00037326,0,,1.456,9,1.456,0
1.1415,4.9217e-06,1.4432e+06,0,2.5345e-05,2.5665,446.14,74.882,0,86.54,26874,-2.3697e+06,0,0,0,463.37,0.00037313,0,,1.472,9,1.472,0
1.1398,4.9147e-06,1.4412e+06,0,2.5344e-05,2.5673,445.5,75.602,0,86.547,26835,-2.3699e+06,0,0,0,463.35,0.00037317,0,,1.488,9,1.488,0
1.1381,4.9075e-06,1.439e+06,0,2.5343e-05,2.5683,444.85,76.316,0,86.555,26793,-2.37e+06,0,0,0,463.31,0.00037322,0,,1.504,9,1.504,0
1.1365,4.9005e-06,1.437e+06,0,2.5344e-05,2.5691,444.23,76.989,0,86.552,26755,-2.3701e+06,0,0,0,463.33,0.00037321,0,,1.52,9,1.52,0
1.1343,4.8918e-06,1.4354e+06,0,2.5357e-05,2.568,443.27,77.645,0,86.727,26727,-2.3702e+06,0,0,0,463.7,0.000374,0,,1.536,9,1.536,0
1.1313,4.8789e-06,1.4308e+06,0,2.5346e-05,2.5703,442.14,78.525,0,86.351,26638,-2.3705e+06,0,0,0,463.4,0.0003724,0,,1.552,9,1.552,0
1.1257,4.8559e-06,1.4241e+06,0,2.5351e-05,2.5706,439.8,79.685,0,86.845,26514,-2.3708e+06,0,0,0,463.53,0.00037463,0,,1.568,9,1.568,0
1.1493,4.9604e-06,1.4565e+06,0,2.5396e-05,2.5546,447.1,78.475,0,90.836,27136,-2.3689e+06,0,0,0,464.71,0.00039211,0,,1.584,9,1.584,0
1.4483,6.2673e-06,1.8322e+06,0,2.5458e-05,2.4486,542.28,46.828,0,96.735,34264,-2.3471e+06,0,0,0,466.37,0.00041888,0,,1.6,9,1.6,0
2.4155,1.0486e-05,3.0603e+06,0,2.566e-05,2.2413,827.15,-104.03,0,94.36,57444,-2.276e+06,0,0,0,471.72,0.00040999,0,,1.616,9,1.616,0
3.2237,1.4096e-05,4.0954e+06,0,2.5789e-05,2.1483,1037,-261.32,0,88.558,76835,-2.2166e+06,0,0,0,475.17,0.00038731,0,,1.632,9,1.632,0
3.4047,1.497e-05,4.3263e+06,0,2.5815e-05,2.1202,1075.3,-293.13,0,87.203,81184,-2.2033e+06,0,0,0,475.88,0.00038343,0,,1.648,9,1.648,0
3.4413,1.515e-05,4.3711e+06,0,2.5819e-05,2.1061,1079.7,-293.87,0,86.483,82054,-2.2006e+06,0,0,0,475.98,0.00038074,0,,1.664,9,1.664,0
3.4612,1.5234e-05,4.3958e+06,0,2.5822e-05,2.0987,1082.6,-292.52,0,86.183,82532,-2.1991e+06,0,0,0,476.05,0.00037932,0,,1.68,9,1.68,0
3.4873,1.5422e-05,4.4287e+06,0,2.5823e-05,2.0962,1089.8,-292.41,0,86.44,83146,-2.1972e+06,0,0,0,476.09,0.0003823,0,,1.696,9,1.696,0
3.5172,1.5722e-05,4.4672e+06,0,2.5823e-05,2.0994,1101.1,-293.79,0,87.273,83845,-2.1951e+06,0,0,0,476.09,0.00039013,0,,1.712,9,1.712,0
3.5468,1.6002e-05,4.5051e+06,0,2.582e-05,2.1064,1114.1,-295.65,0,88.027,84519,-2.193e+06,0,0,0,476.01,0.00039717,0,,1.728,9,1.728,0
3.578,1.6221e-05,4.5446e+06,0,2.5816e-05,2.1117,1127,-296.79,0,88.299,85226,-2.1909e+06,0,0,0,475.91,0.00040031,0,,1.744,9,1.744,0
3.6117,1.6424e-05,4.5864e+06,0,2.5813e-05,2.1107,1137.5,-296.53,0,88.2,85996,-2.1885e+06,0,0,0,475.83,0.00040109,0,,1.76,9,1.76,0
3.6478,1.6643e-05,4.6308e+06,0,2.5813e-05,2.1047,1146,-295.9,0,88.069,86833,-2.186e+06,0,0,0,475.82,0.00040183,0,,1.776,9,1.776,0
3.6788,1.6828e-05,4.6687e+06,0,2.5814e-05,2.0956,1150.9,-295.71,0,87.854,87559,-2.1837e+06,0,0,0,475.85,0.00040188,0,,1.792,9,1.792,0
3.7107,1.7016e-05,4.7077e+06,0,2.5815e-05,2.0866,1156.1,-295.43,0,87.598,88305,-2.1814e+06,0,0,0,475.87,0.00040171,0,,1.808,9,1.808,0
3.7362,1.716e-05,4.7385e+06,0,2.5816e-05,2.0784,1159.5,-295.62,0,87.366,88900,-2.1796e+06,0,0,0,475.88,0.00040126,0,,1.824,9,1.824,0
3.7591,1.728e-05,4.7662e+06,0,2.5816e-05,2.071,1162.4,-295.91,0,87.085,89434,-2.178e+06,0,0,0,475.89,0.00040033,0,,1.84,9,1.84,0
3.7785,1.7413e-05,4.7894e+06,0,2.5815e-05,2.0651,1165,-296.09,0,86.918,89880,-2.1766e+06,0,0,0,475.87,0.00040056,0,,1.856,9,1.856,0
3.7991,1.7542e-05,4.8142e+06,0,2.5815e-05,2.0583,1167.5,-296.01,0,86.716,90358,-2.1751e+06,0,0,0,475.87,0.0004004,0,,1.872,9,1.872,0
3.8167,1.7692e-05,4.8352e+06,0,2.5815e-05,2.0519,1169.3,-295.64,0,86.579,90765,-2.1739e+06,0,0,0,475.86,0.00040132,0,,1.888,9,1.888,0
3.8343,1.7842e-05,4.8561e+06,0,2.5815e-05,2.0455,1171.1,-295.27,0,86.442,91172,-2.1727e+06,0,0,0,475.86,0.00040224,0,,1.904,9,1.904,0
3.8508,1.7983e-05,4.8759e+06,0,2.5815e-05,2.0386,1172.4,-294.4,0,86.195,91559,-2.1715e+06,0,0,0,475.88,0.00040253,0,,1.92,9,1.92,0
3.8673,1.8125e-05,4.8957e+06,0,2.5816e-05,2.0318,1173.6,-293.53,0,85.946,91946,-2.1703e+06,0,0,0,475.9,0.0004028,0,,1.936,9,1.936,0
3.8843,1.8273e-05,4.9162e+06,0,2.5817e-05,2.025,1175.1,-292.54,0,85.655,92347,-2.169e+06,0,0,0,475.93,0.00040294,0,,1.952,9,1.952,0
